asset_id,swf_character_id,library_symbol,type,source_file,source_frame,exported_file,sha256,format,dimensions_or_bounds,font_glyphs,transformation,confidence,license_or_provenance,notes
swf-definition-00106,91,,shape,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR4/L3/IN/L3IN09.swf,,,f58d2772be90cd5b0b6b3384a9ce45d30db30c16ce42c51bf777f1e82eca0d6a,DefineShape3,,,none; original SWF tag payload inventoried without export,machine-extracted-definition,owner-provided SWF,"container=root; definitionDepth=0; tagOrdinal=106; payloadBytes=304; exactTagIdentitySha256=8eeb8173cb2b3c8807ca834e9c608a6676b1ec39751f19cc45633cb1d3317f72; authoring name, visual bounds, placement, and runtime reachability remain unresolved."
swf-definition-00107,92,,shape,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR4/L3/IN/L3IN09.swf,,,39e91d8c5494d29bbf71775392f6a7f462b6e60155dcce5d0f6511db255da675,DefineShape3,,,none; original SWF tag payload inventoried without export,machine-extracted-definition,owner-provided SWF,"container=root; definitionDepth=0; tagOrdinal=107; payloadBytes=5889; exactTagIdentitySha256=b867874ec756699d73aa4f029c4b09367b8c04abf6ef166a0791848e9386c9a6; authoring name, visual bounds, placement, and runtime reachability remain unresolved."
swf-definition-00108,93,,shape,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR4/L3/IN/L3IN09.swf,,,8fcf3027cf4982417044ce26eb1a38c5b7cd5f6f9a32ebd3bcbcca3489edd0b4,DefineShape3,,,none; original SWF tag payload inventoried without export,machine-extracted-definition,owner-provided SWF,"container=root; definitionDepth=0; tagOrdinal=108; payloadBytes=3919; exactTagIdentitySha256=82ac294738cb2f3b318b4b66f2c5e3a4fd6ed538b31233dab57f4d8d61446792; authoring name, visual bounds, placement, and runtime reachability remain unresolved."
swf-definition-00109,94,,shape,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR4/L3/IN/L3IN09.swf,,,ef511bde20e340f5b9fb33ba84fa05b5416619ae11dab96ca9320e6f2294ddf8,DefineShape3,,,none; original SWF tag payload inventoried without export,machine-extracted-definition,owner-provided SWF,"container=root; definitionDepth=0; tagOrdinal=109; payloadBytes=5893; exactTagIdentitySha256=c14e0658a7e6dd034c7f59457cf21e99ba3fa905d6256b8e75d8c7bcb2f875be; authoring name, visual bounds, placement, and runtime reachability remain unresolved."
swf-definition-00110,95,,shape,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR4/L3/IN/L3IN09.swf,,,dc664b34fb6c7fc529ce42241fb17488cc939127c6f709ca25d72b8711d1b8e0,DefineShape3,,,none; original SWF tag payload inventoried without export,machine-extracted-definition,owner-provided SWF,"container=root; definitionDepth=0; tagOrdinal=110; payloadBytes=3898; exactTagIdentitySha256=508ce11ffdd2a8b1df0307818ccc1081b57bbf869c36b4a556ded3da81945994; authoring name, visual bounds, placement, and runtime reachability remain unresolved."
swf-definition-00111,96,,shape,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR4/L3/IN/L3IN09.swf,,,5c132263e0c0e30936b77a994c56e65cfafa4aeab9aa6b695848ecac4edc26e9,DefineShape3,,,none; original SWF tag payload inventoried without export,machine-extracted-definition,owner-provided SWF,"container=root; definitionDepth=0; tagOrdinal=111; payloadBytes=5886; exactTagIdentitySha256=cc2633e211fc3531a817f6999944f99c2e9aabfb96d7bbb576e550b8b935028e; authoring name, visual bounds, placement, and runtime reachability remain unresolved."
swf-definition-00112,97,,shape,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR4/L3/IN/L3IN09.swf,,,f948bd1324a5a3f1c25a661911e32b2c7664d894b2b020d5370f6e6a209b4269,DefineShape3,,,none; original SWF tag payload inventoried without export,machine-extracted-definition,owner-provided SWF,"container=root; definitionDepth=0; tagOrdinal=112; payloadBytes=3921; exactTagIdentitySha256=36bc242368a7e2560c94b52f624fdf5772d7e0fd0cf925fb8225a449566f3c3d; authoring name, visual bounds, placement, and runtime reachability remain unresolved."
swf-definition-00113,98,,shape,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR4/L3/IN/L3IN09.swf,,,f3047eb5e1eb6b6d64bbd04df32b2366efc3dc48511cd129bf768f906b054ba3,DefineShape3,,,none; original SWF tag payload inventoried without export,machine-extracted-definition,owner-provided SWF,"container=root; definitionDepth=0; tagOrdinal=113; payloadBytes=5898; exactTagIdentitySha256=5c5a2afd9a57e19863051dc6e88a81d30a691dedf6a365e6cabe556cff347dde; authoring name, visual bounds, placement, and runtime reachability remain unresolved."
swf-definition-00114,99,,shape,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR4/L3/IN/L3IN09.swf,,,763b1dd3ff63d61313ae423216124e994702ed6b051b07ebce3c6f32f48b11c0,DefineShape3,,,none; original SWF tag payload inventoried without export,machine-extracted-definition,owner-provided SWF,"container=root; definitionDepth=0; tagOrdinal=114; payloadBytes=3962; exactTagIdentitySha256=4ca46efe563571ced14b5c24357de90be2cc5438516876a2206c86bd6fadf0a0; authoring name, visual bounds, placement, and runtime reachability remain unresolved."
swf-definition-00115,100,,shape,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR4/L3/IN/L3IN09.swf,,,faf4840dc3a1a54050f57568927ccb19980062e974ae3d1776c7b2d21243847e,DefineShape3,,,none; original SWF tag payload inventoried without export,machine-extracted-definition,owner-provided SWF,"container=root; definitionDepth=0; tagOrdinal=115; payloadBytes=5862; exactTagIdentitySha256=719e53ae63492e2d187582645547527f4104d319c59c9343e93b2a64c5b1f865; authoring name, visual bounds, placement, and runtime reachability remain unresolved."
swf-definition-00116,101,,shape,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR4/L3/IN/L3IN09.swf,,,f925cf82c45f272321e09d7c1f5cf685f83ac8c530e36b5d961e2747f7325f49,DefineShape3,,,none; original SWF tag payload inventoried without export,machine-extracted-definition,owner-provided SWF,"container=root; definitionDepth=0; tagOrdinal=116; payloadBytes=3923; exactTagIdentitySha256=b6929cbc6732d32c4f1172b27a1a314591a3b368e7d5df0001d9595c4b2d1620; authoring name, visual bounds, placement, and runtime reachability remain unresolved."
swf-definition-00117,102,,shape,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR4/L3/IN/L3IN09.swf,,,71acb44a54859d4b9b80d27a558c515c1461af5ef7eb79745ab6aae91eadec08,DefineShape3,,,none; original SWF tag payload inventoried without export,machine-extracted-definition,owner-provided SWF,"container=root; definitionDepth=0; tagOrdinal=117; payloadBytes=5894; exactTagIdentitySha256=d431f4eacb0c84485767fa4a11f765ab2e6e63b8332a7ec6ccc298003811f0b7; authoring name, visual bounds, placement, and runtime reachability remain unresolved."
swf-definition-00118,103,,shape,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR4/L3/IN/L3IN09.swf,,,5c840280f95f0b25817bf20753f2b3740017af2e4f4a5b2bcc8fc67feeb3b5fd,DefineShape3,,,none; original SWF tag payload inventoried without export,machine-extracted-definition,owner-provided SWF,"container=root; definitionDepth=0; tagOrdinal=118; payloadBytes=3949; exactTagIdentitySha256=c8397746bcd21177b992fe3fddc6435cfd41df49b676fa598adb5990c5f9534c; authoring name, visual bounds, placement, and runtime reachability remain unresolved."
swf-definition-00119,104,,shape,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR4/L3/IN/L3IN09.swf,,,84ae4c984d7bd28c7b5dd49980186ba6362f89b27dc3399c1d9eb78743442e35,DefineShape3,,,none; original SWF tag payload inventoried without export,machine-extracted-definition,owner-provided SWF,"container=root; definitionDepth=0; tagOrdinal=119; payloadBytes=5868; exactTagIdentitySha256=f3496c20fe36ce60a69a9f28e63737284923dab9cbb3b8c7fb925756ddd53302; authoring name, visual bounds, placement, and runtime reachability remain unresolved."
swf-definition-00120,105,,shape,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR4/L3/IN/L3IN09.swf,,,de69be443ca87cadb84db643b0faa281c1dd20f7e4f53d3374573de82ece08c8,DefineShape3,,,none; original SWF tag payload inventoried without export,machine-extracted-definition,owner-provided SWF,"container=root; definitionDepth=0; tagOrdinal=120; payloadBytes=3942; exactTagIdentitySha256=80ee7bd3485e6e1a4140d9bd4e2cb77201f4e3043a0f428617f072742efcc866; authoring name, visual bounds, placement, and runtime reachability remain unresolved."
swf-definition-00121,106,,shape,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR4/L3/IN/L3IN09.swf,,,0e5b84a2a09726610ca97505568784f0d59538cf782e1cdef7b6d37439343043,DefineShape3,,,none; original SWF tag payload inventoried without export,machine-extracted-definition,owner-provided SWF,"container=root; definitionDepth=0; tagOrdinal=121; payloadBytes=5898; exactTagIdentitySha256=93c73ba91b1e145698819d443673e8874e4f2616d7a274b519079c5838ebd00c; authoring name, visual bounds, placement, and runtime reachability remain unresolved."
swf-definition-00122,107,,shape,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR4/L3/IN/L3IN09.swf,,,65fe6cc6166411a164535521034b4d482b5ee7d2e461a78195d339a32742a37b,DefineShape3,,,none; original SWF tag payload inventoried without export,machine-extracted-definition,owner-provided SWF,"container=root; definitionDepth=0; tagOrdinal=122; payloadBytes=3929; exactTagIdentitySha256=443ed183358201b9c0c4a42f1666880d78f285c90c942a1f97a8e375d7bdf5e9; authoring name, visual bounds, placement, and runtime reachability remain unresolved."
swf-definition-00123,108,,shape,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR4/L3/IN/L3IN09.swf,,,5cd0b89ac43073dd25831dedced1175f4c554f2b8bc81b6a1fa2c8854891d15d,DefineShape3,,,none; original SWF tag payload inventoried without export,machine-extracted-definition,owner-provided SWF,"container=root; definitionDepth=0; tagOrdinal=123; payloadBytes=5878; exactTagIdentitySha256=4926778902e57afcbf508a84a4089959efa0f5654ab427595b5d9454f17355f2; authoring name, visual bounds, placement, and runtime reachability remain unresolved."
swf-definition-00124,109,,shape,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR4/L3/IN/L3IN09.swf,,,5dd1218e86b10c09ea02a35aa50b8d8a3806a999c31cf1711bf1c20380e85c19,DefineShape3,,,none; original SWF tag payload inventoried without export,machine-extracted-definition,owner-provided SWF,"container=root; definitionDepth=0; tagOrdinal=124; payloadBytes=3935; exactTagIdentitySha256=bd616fab02ab9de1cccae0d121bc167de1cf6a949a309b1e51db105fdbaff402; authoring name, visual bounds, placement, and runtime reachability remain unresolved."
swf-definition-00125,110,,shape,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR4/L3/IN/L3IN09.swf,,,18a9afd37c7fbe3e8bffbefa23f87ae9a1b0f92c6385703585b9649521940e68,DefineShape3,,,none; original SWF tag payload inventoried without export,machine-extracted-definition,owner-provided SWF,"container=root; definitionDepth=0; tagOrdinal=125; payloadBytes=5893; exactTagIdentitySha256=25ba57a8b3f8a13aff43344c6df9a5590b39b572531066b093d03c387887a406; authoring name, visual bounds, placement, and runtime reachability remain unresolved."
swf-definition-00126,111,,shape,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR4/L3/IN/L3IN09.swf,,,87bd7efb5a6b09e2cdd4583500e1b376cd98d05f87f5dddb662b59eb25529b15,DefineShape3,,,none; original SWF tag payload inventoried without export,machine-extracted-definition,owner-provided SWF,"container=root; definitionDepth=0; tagOrdinal=126; payloadBytes=3937; exactTagIdentitySha256=b1beeea7b1f5bd7cd79a584d6e96cca57fade4ed95d5ae13793b1cb6729ca177; authoring name, visual bounds, placement, and runtime reachability remain unresolved."
swf-definition-00127,112,,shape,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR4/L3/IN/L3IN09.swf,,,0783ea8a662ecd21784cfe4614e022e4a670ea134845275106cc34b9153e5933,DefineShape3,,,none; original SWF tag payload inventoried without export,machine-extracted-definition,owner-provided SWF,"container=root; definitionDepth=0; tagOrdinal=127; payloadBytes=5890; exactTagIdentitySha256=19c73105f03cbd4a7068a231d38c3b762dcb1e744edfd042b14597d80c373556; authoring name, visual bounds, placement, and runtime reachability remain unresolved."
swf-definition-00128,113,,shape,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR4/L3/IN/L3IN09.swf,,,52db6ae035d9ca061e9339a98d13558f8bcb86a5b34088979fe7c6f7910033e1,DefineShape3,,,none; original SWF tag payload inventoried without export,machine-extracted-definition,owner-provided SWF,"container=root; definitionDepth=0; tagOrdinal=128; payloadBytes=3942; exactTagIdentitySha256=5a338568fa47fd7ee4ba68d075978be75b4b77661ad9469086a572238b1c8b55; authoring name, visual bounds, placement, and runtime reachability remain unresolved."
swf-definition-00129,114,,shape,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR4/L3/IN/L3IN09.swf,,,76602de4bf945f7e0195ea18d705f7338db0e27acc495a2857160bdb025227c6,DefineShape3,,,none; original SWF tag payload inventoried without export,machine-extracted-definition,owner-provided SWF,"container=root; definitionDepth=0; tagOrdinal=129; payloadBytes=5898; exactTagIdentitySha256=bade613dc8ed8b6f770f61a31e4a7e81aa50924523716ac1165103e574640d91; authoring name, visual bounds, placement, and runtime reachability remain unresolved."
swf-definition-00130,115,,shape,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR4/L3/IN/L3IN09.swf,,,b141707ce3a103c90bb616c7a6e6ef1729c9a7bfb8199a329d9cb3a237dfc3c7,DefineShape3,,,none; original SWF tag payload inventoried without export,machine-extracted-definition,owner-provided SWF,"container=root; definitionDepth=0; tagOrdinal=130; payloadBytes=3934; exactTagIdentitySha256=29bd0a8e24c44150c05adb3d3b6008eff9dc14ecb9db7d2989480bb36d24e1d7; authoring name, visual bounds, placement, and runtime reachability remain unresolved."
swf-definition-00131,116,,shape,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR4/L3/IN/L3IN09.swf,,,ce7d9ce0fd30863e988d011f2d43c83e1a5ecdcd09c037b6952bf786e125b4e5,DefineShape3,,,none; original SWF tag payload inventoried without export,machine-extracted-definition,owner-provided SWF,"container=root; definitionDepth=0; tagOrdinal=131; payloadBytes=5872; exactTagIdentitySha256=0b881e1c0eeebc080c476c080b8bf14acddfccefb847e1a56a90633b08e40399; authoring name, visual bounds, placement, and runtime reachability remain unresolved."
swf-definition-00132,117,,shape,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR4/L3/IN/L3IN09.swf,,,83926041d3bb272e674cf34f11721dbddc753c9b4df413c3939809a72917dea7,DefineShape3,,,none; original SWF tag payload inventoried without export,machine-extracted-definition,owner-provided SWF,"container=root; definitionDepth=0; tagOrdinal=132; payloadBytes=3930; exactTagIdentitySha256=cc5a63d06975ce77611ec5e74cbc9d1ddf4d0ad672e80ceeac670f4e8e33338d; authoring name, visual bounds, placement, and runtime reachability remain unresolved."
swf-definition-00133,118,,shape,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR4/L3/IN/L3IN09.swf,,,19dfb1316fc1e69299052d707fa60ad333e1e9d636f86b19feb157d3f0f0c9d1,DefineShape3,,,none; original SWF tag payload inventoried without export,machine-extracted-definition,owner-provided SWF,"container=root; definitionDepth=0; tagOrdinal=133; payloadBytes=5894; exactTagIdentitySha256=700831d0e8321d76dfd156476e67ea85d8ab6188bba2084a37b7902556121014; authoring name, visual bounds, placement, and runtime reachability remain unresolved."
swf-definition-00134,119,,shape,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR4/L3/IN/L3IN09.swf,,,d0b9fab6c4071a1791f1d9d142e0df9009b2709aafd9fed8d8d1ba9e34bbae97,DefineShape3,,,none; original SWF tag payload inventoried without export,machine-extracted-definition,owner-provided SWF,"container=root; definitionDepth=0; tagOrdinal=134; payloadBytes=3933; exactTagIdentitySha256=82fa4837033e09b5b7ed6d0a1fdc8539a447234024626cdfe34901379ebda9e3; authoring name, visual bounds, placement, and runtime reachability remain unresolved."
swf-definition-00135,120,,shape,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR4/L3/IN/L3IN09.swf,,,26d8849a998ebf8d217c8d1502651dd379327bf2627a91d8cdd95f68f5f6ca98,DefineShape3,,,none; original SWF tag payload inventoried without export,machine-extracted-definition,owner-provided SWF,"container=root; definitionDepth=0; tagOrdinal=135; payloadBytes=5881; exactTagIdentitySha256=9c39018eb84dbbef9cf90b5ec014140b3b548dbc013af50b4a09a9e047c64964; authoring name, visual bounds, placement, and runtime reachability remain unresolved."
swf-definition-00136,121,,shape,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR4/L3/IN/L3IN09.swf,,,3d30d82b53566007b7330a98b215bed447e0be7c7d753117ef6e0f034ee54849,DefineShape3,,,none; original SWF tag payload inventoried without export,machine-extracted-definition,owner-provided SWF,"container=root; definitionDepth=0; tagOrdinal=136; payloadBytes=3922; exactTagIdentitySha256=597666e5ade47e63e8b64a594dbd0fffd6fe1c4f57d783e8e543c51f5104a949; authoring name, visual bounds, placement, and runtime reachability remain unresolved."
swf-definition-00137,122,,shape,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR4/L3/IN/L3IN09.swf,,,45488819c0bf520ed1762986ddf2d122c53c97b3d1a3bd575a41368efa7d4e4c,DefineShape3,,,none; original SWF tag payload inventoried without export,machine-extracted-definition,owner-provided SWF,"container=root; definitionDepth=0; tagOrdinal=137; payloadBytes=5898; exactTagIdentitySha256=bfb1e1da3504f6eb1bdda57378c5459083fa6bdf1b08267323b6ac21b390e2c9; authoring name, visual bounds, placement, and runtime reachability remain unresolved."
swf-definition-00138,123,,sprite,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR4/L3/IN/L3IN09.swf,,,9af4a960c63e50d3363a6032f4ac45d99f20b1b07de988f182afea227f732943,DefineSprite,,,none; original SWF tag payload inventoried without export,machine-extracted-definition,owner-provided SWF,"container=root; definitionDepth=0; tagOrdinal=138; payloadBytes=502; exactTagIdentitySha256=4f8254be15b964a8a9f554a6ba3e886aa090e6e50e01c9cb3b86c8a6183830a6; declaredFrameCount=22; authoring name, visual bounds, placement, and runtime reachability remain unresolved."
swf-definition-00210,124,,bitmap,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR4/L3/IN/L3IN09.swf,,,18a5a994cb2780a285fa6f6efa274ff516bd16427ec561ebac6a1c5430230e60,DefineBitsJPEG3,,,none; original SWF tag payload inventoried without export,machine-extracted-definition,owner-provided SWF,"container=root; definitionDepth=0; tagOrdinal=210; payloadBytes=51242; exactTagIdentitySha256=39b35e569a1ace56823a73627bf9e1798bd1d594677059bd14a7b97a48352c64; authoring name, visual bounds, placement, and runtime reachability remain unresolved."
swf-definition-00211,125,,shape,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR4/L3/IN/L3IN09.swf,,,eaec1b7aef16a279022cb807ce34f7decb28f13c8ab158b827dc542ec3845835,DefineShape,,,none; original SWF tag payload inventoried without export,machine-extracted-definition,owner-provided SWF,"container=root; definitionDepth=0; tagOrdinal=211; payloadBytes=56; exactTagIdentitySha256=ae18d80178e732bf4f49ad0f4b43e1bfc421e9068425ba35a0a208c5844bc372; authoring name, visual bounds, placement, and runtime reachability remain unresolved."
swf-definition-00212,126,,shape,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR4/L3/IN/L3IN09.swf,,,5de51b7e7797ade5e3f030c3fce88d5cc9a02c5fb74d8572a52ab76abb027af3,DefineShape3,,,none; original SWF tag payload inventoried without export,machine-extracted-definition,owner-provided SWF,"container=root; definitionDepth=0; tagOrdinal=212; payloadBytes=9120; exactTagIdentitySha256=1f515dae186fa1ff1250b4a027336d30e2c3f228652d6e18da8efc4a9ca639c5; authoring name, visual bounds, placement, and runtime reachability remain unresolved."
swf-definition-00213,127,,shape,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR4/L3/IN/L3IN09.swf,,,d080b1896fa14f17ab6b7ca830b0411f2106c8f500eab41b0aa14858f243854a,DefineShape3,,,none; original SWF tag payload inventoried without export,machine-extracted-definition,owner-provided SWF,"container=root; definitionDepth=0; tagOrdinal=213; payloadBytes=9143; exactTagIdentitySha256=ff9ec240508c7e93b964d4d15061b413d9cd911dee0aaa12b204a08eaf308043; authoring name, visual bounds, placement, and runtime reachability remain unresolved."
swf-definition-00214,128,,shape,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR4/L3/IN/L3IN09.swf,,,81f322b3985cfcbab95b8d4aa37a473f6215d0f6722a8156ebd52f393f205519,DefineShape3,,,none; original SWF tag payload inventoried without export,machine-extracted-definition,owner-provided SWF,"container=root; definitionDepth=0; tagOrdinal=214; payloadBytes=9128; exactTagIdentitySha256=1571ec0b6f1c240085a11b850cf9bf2dae0e2d56f80ad2bfaefcb14cd85b709e; authoring name, visual bounds, placement, and runtime reachability remain unresolved."
swf-definition-00215,129,,shape,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR4/L3/IN/L3IN09.swf,,,4ad56fd52b8b9eec475f82f19ce790e3ead8d6c351bf00dbddcff013a60f03f0,DefineShape3,,,none; original SWF tag payload inventoried without export,machine-extracted-definition,owner-provided SWF,"container=root; definitionDepth=0; tagOrdinal=215; payloadBytes=9137; exactTagIdentitySha256=617c898a132836a5c01cbfc075c7a6846d0c25eb5ab65729907fdb2b7ee11bc8; authoring name, visual bounds, placement, and runtime reachability remain unresolved."
swf-definition-00216,130,,shape,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR4/L3/IN/L3IN09.swf,,,21a7e797dc66029b8f78aaa82437a8d0b8afbb13ddfad07822f1b49393ead8f9,DefineShape3,,,none; original SWF tag payload inventoried without export,machine-extracted-definition,owner-provided SWF,"container=root; definitionDepth=0; tagOrdinal=216; payloadBytes=9110; exactTagIdentitySha256=3374b82533751031238faed7b3380ef759fb41a0444f12a87921f36e740f31c5; authoring name, visual bounds, placement, and runtime reachability remain unresolved."
swf-definition-00217,131,,shape,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR4/L3/IN/L3IN09.swf,,,716c5c77a8f41b49321e6c3c82f9e0bc80f26ef67a52ba7fa98b7d348cc33c79,DefineShape3,,,none; original SWF tag payload inventoried without export,machine-extracted-definition,owner-provided SWF,"container=root; definitionDepth=0; tagOrdinal=217; payloadBytes=9151; exactTagIdentitySha256=39e5d8972ee1529f8559bb6c3389d78d96b516b29bb632409e1dce726983ab03; authoring name, visual bounds, placement, and runtime reachability remain unresolved."
swf-definition-00218,132,,shape,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR4/L3/IN/L3IN09.swf,,,e05807b515161ed9547b5d0168f2d541bd7e76eeb6b08b47128849b75cbf2591,DefineShape3,,,none; original SWF tag payload inventoried without export,machine-extracted-definition,owner-provided SWF,"container=root; definitionDepth=0; tagOrdinal=218; payloadBytes=9123; exactTagIdentitySha256=1a86044f6988ba56b3d7e16da0b92a87e759af5b01ec37ac51ac7d50f8c293fa; authoring name, visual bounds, placement, and runtime reachability remain unresolved."
swf-definition-00219,133,,shape,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR4/L3/IN/L3IN09.swf,,,623d2ff7b48aa1df947041041abc3975c80a156c40b82ae8f7d27e0a6a29f869,DefineShape3,,,none; original SWF tag payload inventoried without export,machine-extracted-definition,owner-provided SWF,"container=root; definitionDepth=0; tagOrdinal=219; payloadBytes=9125; exactTagIdentitySha256=7d00f190308850ecfb92eeab50409e559bcba8548fa2a02a0ae4b4d41b7516ea; authoring name, visual bounds, placement, and runtime reachability remain unresolved."
swf-definition-00220,134,,shape,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR4/L3/IN/L3IN09.swf,,,239b70072a06f16e607f745c53159eddc9dc983becc1e77b0fe25782adf39477,DefineShape3,,,none; original SWF tag payload inventoried without export,machine-extracted-definition,owner-provided SWF,"container=root; definitionDepth=0; tagOrdinal=220; payloadBytes=9117; exactTagIdentitySha256=996164ad7dd446299121ba83174b83e0076c0895d5e3dc3d94d070a2b6eed7b9; authoring name, visual bounds, placement, and runtime reachability remain unresolved."
swf-definition-00221,135,,shape,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR4/L3/IN/L3IN09.swf,,,ad8fd076c126b25b3e02c61916e34f7e861991712426e6d0d7455e6b4bdc843b,DefineShape3,,,none; original SWF tag payload inventoried without export,machine-extracted-definition,owner-provided SWF,"container=root; definitionDepth=0; tagOrdinal=221; payloadBytes=9150; exactTagIdentitySha256=aa31c4006cdb4822a495a6621c785e3109e63abfbf61c3b26c294deb423d0c51; authoring name, visual bounds, placement, and runtime reachability remain unresolved."
swf-definition-00222,136,,shape,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR4/L3/IN/L3IN09.swf,,,c193b38db399e426b2179b495823dad37e678829e234606090c3ebaeb6cba1f6,DefineShape3,,,none; original SWF tag payload inventoried without export,machine-extracted-definition,owner-provided SWF,"container=root; definitionDepth=0; tagOrdinal=222; payloadBytes=9146; exactTagIdentitySha256=c952d3bc8e25e224422ffc2869c06805607c7e90da40cd85d75a9f7a60930bfe; authoring name, visual bounds, placement, and runtime reachability remain unresolved."
swf-definition-00223,137,,shape,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR4/L3/IN/L3IN09.swf,,,599c59708b46b6ca8a1ed2b6baef4d974739e45ff4b7aaeb921f66df40bea6fc,DefineShape3,,,none; original SWF tag payload inventoried without export,machine-extracted-definition,owner-provided SWF,"container=root; definitionDepth=0; tagOrdinal=223; payloadBytes=9126; exactTagIdentitySha256=f231345d1716233387fa3ff979335f9b533848f8ecf6f3c1a9a35aa95b55b4c9; authoring name, visual bounds, placement, and runtime reachability remain unresolved."
swf-definition-00224,138,,shape,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR4/L3/IN/L3IN09.swf,,,1ee1e2a3bec29da2534192d4253293036d5cdc332c245d8bc12fce12148a312a,DefineShape3,,,none; original SWF tag payload inventoried without export,machine-extracted-definition,owner-provided SWF,"container=root; definitionDepth=0; tagOrdinal=224; payloadBytes=9119; exactTagIdentitySha256=ab73ffadd4144458eee3da9c81d199a94ab7d2fc3f89a6e91f42cb6ff64e09e2; authoring name, visual bounds, placement, and runtime reachability remain unresolved."
swf-definition-00225,139,,shape,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR4/L3/IN/L3IN09.swf,,,4f6e5638cf601c30bd9d45656ad4c2b060335be91905f39c19e85dc95972396b,DefineShape3,,,none; original SWF tag payload inventoried without export,machine-extracted-definition,owner-provided SWF,"container=root; definitionDepth=0; tagOrdinal=225; payloadBytes=9147; exactTagIdentitySha256=0570eb0b51b175801ad443d7c81eeaad41a487df3f561c3489a739cd58204fc3; authoring name, visual bounds, placement, and runtime reachability remain unresolved."
