asset_id,swf_character_id,library_symbol,type,source_file,source_frame,exported_file,sha256,format,dimensions_or_bounds,font_glyphs,transformation,confidence,license_or_provenance,notes
swf-definition-00060,50,,shape,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR4/L3/RW/L3RW04.swf,,,824a5168045a13d9a6b20375755d6f9173584ee5fcdddef37493aba9ca200b20,DefineShape3,,,none; original SWF tag payload inventoried without export,machine-extracted-definition,owner-provided SWF,"container=root; definitionDepth=0; tagOrdinal=60; payloadBytes=3251; exactTagIdentitySha256=4cbdfedf29b725416f2e3e08554537aeda314f0e1c43f1ad9412b7292c91f2f0; authoring name, visual bounds, placement, and runtime reachability remain unresolved."
swf-definition-00061,51,,shape,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR4/L3/RW/L3RW04.swf,,,4d8be28c38c350cb24efb123d9817de272801c4f94e4d65ab96c40712d181270,DefineShape3,,,none; original SWF tag payload inventoried without export,machine-extracted-definition,owner-provided SWF,"container=root; definitionDepth=0; tagOrdinal=61; payloadBytes=3256; exactTagIdentitySha256=4873b6afe903c117765b04ba51e2a2afcd417944017051b149b65f3972b609d0; authoring name, visual bounds, placement, and runtime reachability remain unresolved."
swf-definition-00062,52,,shape,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR4/L3/RW/L3RW04.swf,,,08e152afe5368fd24f179f9b3a9d62683c909b51a23349eb43e2e20249568e12,DefineShape3,,,none; original SWF tag payload inventoried without export,machine-extracted-definition,owner-provided SWF,"container=root; definitionDepth=0; tagOrdinal=62; payloadBytes=3290; exactTagIdentitySha256=48eddd6aaaee7638c1abbced26017a207dc081a379808295899715d486e10ad0; authoring name, visual bounds, placement, and runtime reachability remain unresolved."
swf-definition-00063,53,,shape,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR4/L3/RW/L3RW04.swf,,,b30d2aae07c131da78beb147523329327d64092886793e693f59787d6ee4958a,DefineShape3,,,none; original SWF tag payload inventoried without export,machine-extracted-definition,owner-provided SWF,"container=root; definitionDepth=0; tagOrdinal=63; payloadBytes=3147; exactTagIdentitySha256=624c848c1fcdf6d9fbde415f33ee3a25cbbfdbc19e132fe68876baef2497e16e; authoring name, visual bounds, placement, and runtime reachability remain unresolved."
swf-definition-00064,54,,shape,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR4/L3/RW/L3RW04.swf,,,eaa62980285a8c0a6a15cf049cf0bfe84cd7435d48590a41dc129b33de71516f,DefineShape3,,,none; original SWF tag payload inventoried without export,machine-extracted-definition,owner-provided SWF,"container=root; definitionDepth=0; tagOrdinal=64; payloadBytes=2704; exactTagIdentitySha256=2af0c6f90da4add5cbec039678ad7021ecee9f84c01cb18dedff76cf309bf1e8; authoring name, visual bounds, placement, and runtime reachability remain unresolved."
swf-definition-00065,55,,shape,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR4/L3/RW/L3RW04.swf,,,33e462ab6879a9b5edcea2e413306a41736bc7ddeb9168e923e93822dea55551,DefineShape3,,,none; original SWF tag payload inventoried without export,machine-extracted-definition,owner-provided SWF,"container=root; definitionDepth=0; tagOrdinal=65; payloadBytes=305; exactTagIdentitySha256=115bb76ae487008b7d493d86492038f04deb8e8d558a3625fa4e3999b478441b; authoring name, visual bounds, placement, and runtime reachability remain unresolved."
swf-definition-00066,56,,shape,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR4/L3/RW/L3RW04.swf,,,ad376c45f0766e7ac292ecb082268c898cec57b87d7a9effd0219ba1699956c6,DefineShape,,,none; original SWF tag payload inventoried without export,machine-extracted-definition,owner-provided SWF,"container=root; definitionDepth=0; tagOrdinal=66; payloadBytes=153; exactTagIdentitySha256=98e90e05941b011b0e97946606cc41d2502f16103a7b48cbfaf545319ec08824; authoring name, visual bounds, placement, and runtime reachability remain unresolved."
swf-definition-00067,57,,bitmap,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR4/L3/RW/L3RW04.swf,,,5914db191dd17ac93111db808118ecbc72baa02a39c94a8789ebca8d19a2c4f6,DefineBitsJPEG3,,,none; original SWF tag payload inventoried without export,machine-extracted-definition,owner-provided SWF,"container=root; definitionDepth=0; tagOrdinal=67; payloadBytes=14602; exactTagIdentitySha256=d590aa336801f6a47121f58e7555254be1cb2cf536254b03ce03b91926c81790; authoring name, visual bounds, placement, and runtime reachability remain unresolved."
swf-definition-00068,58,,bitmap,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR4/L3/RW/L3RW04.swf,,,b6c1f4ccb227aa101e8d7b8a2ecdc674b5c130a7793381e7a6f00f2a88b6e223,DefineBitsJPEG3,,,none; original SWF tag payload inventoried without export,machine-extracted-definition,owner-provided SWF,"container=root; definitionDepth=0; tagOrdinal=68; payloadBytes=47446; exactTagIdentitySha256=ee126eac7d55cb72fa0f2b0dbad7457f8f50cecfa8e796fbbdaa9fcdc47eabb3; authoring name, visual bounds, placement, and runtime reachability remain unresolved."
swf-definition-00069,59,,shape,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR4/L3/RW/L3RW04.swf,,,30811779049a24a01b2f5dbdbc98fbb94faca353d6669ea171096a52a9dcc8ed,DefineShape3,,,none; original SWF tag payload inventoried without export,machine-extracted-definition,owner-provided SWF,"container=root; definitionDepth=0; tagOrdinal=69; payloadBytes=6045; exactTagIdentitySha256=b910d31cfa3f688cbec3eae201135420c0b907ea668941998f474c7e7d5f1834; authoring name, visual bounds, placement, and runtime reachability remain unresolved."
swf-definition-00070,60,,shape,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR4/L3/RW/L3RW04.swf,,,0035edd42e1decef31fb89eb4dee89c5f42aad048540d0b9ed7ca32358c41fd5,DefineShape3,,,none; original SWF tag payload inventoried without export,machine-extracted-definition,owner-provided SWF,"container=root; definitionDepth=0; tagOrdinal=70; payloadBytes=4344; exactTagIdentitySha256=a32fc0248bfc0fb13eddfc936646a5f1b5a00654fd1cfcef2ef4b99ce6111e12; authoring name, visual bounds, placement, and runtime reachability remain unresolved."
swf-definition-00071,61,,shape,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR4/L3/RW/L3RW04.swf,,,7661b38c7651ac4de7c01535cedb8bcfd83f002c0473f8ca8977c5bfa7fd33cf,DefineShape3,,,none; original SWF tag payload inventoried without export,machine-extracted-definition,owner-provided SWF,"container=root; definitionDepth=0; tagOrdinal=71; payloadBytes=3714; exactTagIdentitySha256=12867d2cd29549251295cf3ec1cce896fc21af4b7a3383882fdaeaba686eac9b; authoring name, visual bounds, placement, and runtime reachability remain unresolved."
swf-definition-00072,62,,shape,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR4/L3/RW/L3RW04.swf,,,5606140933da402ecc9996814553badcb6e8d51ec4b4a17f80238ce38711228a,DefineShape,,,none; original SWF tag payload inventoried without export,machine-extracted-definition,owner-provided SWF,"container=root; definitionDepth=0; tagOrdinal=72; payloadBytes=126; exactTagIdentitySha256=992575023fdd1d261f9f4d2808ce18e7107c54c36a4087d8d0d7e25da3b00789; authoring name, visual bounds, placement, and runtime reachability remain unresolved."
swf-definition-00073,63,,shape,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR4/L3/RW/L3RW04.swf,,,5326cc45982862f430aa0fcf833e072c49b422c730f964c19df00ad2e6892ba1,DefineShape3,,,none; original SWF tag payload inventoried without export,machine-extracted-definition,owner-provided SWF,"container=root; definitionDepth=0; tagOrdinal=73; payloadBytes=2729; exactTagIdentitySha256=354d0ac737d307ec62cdfe8994854d57ac4e8eca6560c113429bea9726897b2c; authoring name, visual bounds, placement, and runtime reachability remain unresolved."
swf-definition-00074,64,,shape,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR4/L3/RW/L3RW04.swf,,,9dcc1bca97ba258a5a117422c93e800abfe10392a944a1878bdf9c779ecdd8ef,DefineShape,,,none; original SWF tag payload inventoried without export,machine-extracted-definition,owner-provided SWF,"container=root; definitionDepth=0; tagOrdinal=74; payloadBytes=73605; exactTagIdentitySha256=908a832bbe9de1f9ecceb758be16645c3c77ed68ca40dd754c7098d100a1b344; authoring name, visual bounds, placement, and runtime reachability remain unresolved."
swf-definition-00075,65,,shape,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR4/L3/RW/L3RW04.swf,,,aa5dc852d35aade3709c8559396a9001db29af159b06995a13dc64e7f2cd6d1f,DefineShape3,,,none; original SWF tag payload inventoried without export,machine-extracted-definition,owner-provided SWF,"container=root; definitionDepth=0; tagOrdinal=75; payloadBytes=5718; exactTagIdentitySha256=cf81b628ec013106f4f59938c7237b64b76f38aaa43ef8dcb4b221476886b578; authoring name, visual bounds, placement, and runtime reachability remain unresolved."
swf-definition-00076,66,,shape,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR4/L3/RW/L3RW04.swf,,,ec7e79cbe5cf06946f97fca9e3079b0591142b792bf62955d44d198ac60a145a,DefineShape3,,,none; original SWF tag payload inventoried without export,machine-extracted-definition,owner-provided SWF,"container=root; definitionDepth=0; tagOrdinal=76; payloadBytes=5956; exactTagIdentitySha256=4f93a2c126cf2a8b23afc3bd5f0214df23970d138e8c70359d24bd445bfc26cb; authoring name, visual bounds, placement, and runtime reachability remain unresolved."
swf-definition-00077,67,,shape,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR4/L3/RW/L3RW04.swf,,,8801f53bebe161934759bb8d53d861be0241e33b4d3ab919d24aad1e2fc1a2dc,DefineShape3,,,none; original SWF tag payload inventoried without export,machine-extracted-definition,owner-provided SWF,"container=root; definitionDepth=0; tagOrdinal=77; payloadBytes=2312; exactTagIdentitySha256=4c1ca1b1d58e5aec1ba6745b39e55edcba91177035e4e4d6b6a45041b16feef6; authoring name, visual bounds, placement, and runtime reachability remain unresolved."
swf-definition-00078,68,,shape,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR4/L3/RW/L3RW04.swf,,,bafe80d8050470bc66cd2949ffea367aa8eba455e4d1223aca7e3d1189b28ec8,DefineShape3,,,none; original SWF tag payload inventoried without export,machine-extracted-definition,owner-provided SWF,"container=root; definitionDepth=0; tagOrdinal=78; payloadBytes=573; exactTagIdentitySha256=bfd7a59a4eea209e4b365603789f1718efe34487b76f31d13658ddd9a0f5321e; authoring name, visual bounds, placement, and runtime reachability remain unresolved."
swf-definition-00079,69,,shape,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR4/L3/RW/L3RW04.swf,,,38475430e0c56d69fbb18875946a83f397b5c975b9f0fb59f6a742db3dbad4cc,DefineShape3,,,none; original SWF tag payload inventoried without export,machine-extracted-definition,owner-provided SWF,"container=root; definitionDepth=0; tagOrdinal=79; payloadBytes=289; exactTagIdentitySha256=04931391115dbc3c3be61a62d70317600d4c973e86fe458962a1beacde3f5926; authoring name, visual bounds, placement, and runtime reachability remain unresolved."
swf-definition-00080,70,,shape,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR4/L3/RW/L3RW04.swf,,,d95c0a678bfc0b418dffe7ca5c9277eee987c1ff692df20b85f92f6419771305,DefineShape3,,,none; original SWF tag payload inventoried without export,machine-extracted-definition,owner-provided SWF,"container=root; definitionDepth=0; tagOrdinal=80; payloadBytes=1128; exactTagIdentitySha256=1d4bc7d690f4bd93c5905645b1bcb20cbca0ae13d8304558772dcd109e46d890; authoring name, visual bounds, placement, and runtime reachability remain unresolved."
swf-definition-00081,71,,shape,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR4/L3/RW/L3RW04.swf,,,793d3bb680a2fe8a729c77957045d86902685f76386728431ee76c61325cd089,DefineShape3,,,none; original SWF tag payload inventoried without export,machine-extracted-definition,owner-provided SWF,"container=root; definitionDepth=0; tagOrdinal=81; payloadBytes=3762; exactTagIdentitySha256=c5c831d5cfd4d2bb97e6e601a7d2f06cf1305f7972a41e255f45f15c91d3eca6; authoring name, visual bounds, placement, and runtime reachability remain unresolved."
swf-definition-00082,72,,shape,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR4/L3/RW/L3RW04.swf,,,8419b4e93bf9332466512558528a699e436f87a2137cc9c702eccad62e848192,DefineShape3,,,none; original SWF tag payload inventoried without export,machine-extracted-definition,owner-provided SWF,"container=root; definitionDepth=0; tagOrdinal=82; payloadBytes=3891; exactTagIdentitySha256=e0bd9a2a945dd5e1f73cad1daf32c0b08948623bec71c94977810fcf7381c1af; authoring name, visual bounds, placement, and runtime reachability remain unresolved."
swf-definition-00083,73,,shape,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR4/L3/RW/L3RW04.swf,,,513897fe1079bdf3ddd5d400f1cdf70bc5114df4c6cf542b096075545aa9eda3,DefineShape3,,,none; original SWF tag payload inventoried without export,machine-extracted-definition,owner-provided SWF,"container=root; definitionDepth=0; tagOrdinal=83; payloadBytes=2730; exactTagIdentitySha256=492455dea2b3d8eb3ad01000ba31d12c59f454945cb036d8e8c2d3683f0f715f; authoring name, visual bounds, placement, and runtime reachability remain unresolved."
swf-definition-00084,74,,shape,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR4/L3/RW/L3RW04.swf,,,6b008759d81a268b49473534282c041e2228f8fed2db320256f3842b882710b7,DefineShape3,,,none; original SWF tag payload inventoried without export,machine-extracted-definition,owner-provided SWF,"container=root; definitionDepth=0; tagOrdinal=84; payloadBytes=3932; exactTagIdentitySha256=1a1a03eadaa3efdc1352034603c36bd76206ac9122f6d32b3b39c0fb6bcdb90d; authoring name, visual bounds, placement, and runtime reachability remain unresolved."
swf-definition-00085,75,,shape,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR4/L3/RW/L3RW04.swf,,,58441506acc5c1d003af11a3fe812e5bafb6e85d456d6af4b2ae88716c513d1d,DefineShape3,,,none; original SWF tag payload inventoried without export,machine-extracted-definition,owner-provided SWF,"container=root; definitionDepth=0; tagOrdinal=85; payloadBytes=5623; exactTagIdentitySha256=95945fb65ced3fb1fe137f2bba6c38f3421572ac7700a2a73ecb581260ca67c8; authoring name, visual bounds, placement, and runtime reachability remain unresolved."
swf-definition-00086,76,,shape,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR4/L3/RW/L3RW04.swf,,,101d63234b1342a5fe0f5a1304d8fb9c87fdaed765eedfae125e5566063b8164,DefineShape3,,,none; original SWF tag payload inventoried without export,machine-extracted-definition,owner-provided SWF,"container=root; definitionDepth=0; tagOrdinal=86; payloadBytes=10240; exactTagIdentitySha256=605b5c5cdbd790d85b57ff7a72570b3f445011473b9c176263c2d311b341c17a; authoring name, visual bounds, placement, and runtime reachability remain unresolved."
swf-definition-00087,77,,shape,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR4/L3/RW/L3RW04.swf,,,56493f8e62049785c3a0b2a44bc89858ea602d335fbfbcb6c5355a708d829498,DefineShape3,,,none; original SWF tag payload inventoried without export,machine-extracted-definition,owner-provided SWF,"container=root; definitionDepth=0; tagOrdinal=87; payloadBytes=181; exactTagIdentitySha256=9212d4311769cadcbf6bc524138f54bd3146325d886d1cbf057a9ae59f0e741d; authoring name, visual bounds, placement, and runtime reachability remain unresolved."
swf-definition-00088,78,,shape,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR4/L3/RW/L3RW04.swf,,,5b0409eecf249267b2918a0528060427c21030f589829105d7dab018b62d3cb1,DefineShape3,,,none; original SWF tag payload inventoried without export,machine-extracted-definition,owner-provided SWF,"container=root; definitionDepth=0; tagOrdinal=88; payloadBytes=351; exactTagIdentitySha256=107c1d02de06976a63eb99ac36db063ee03bdb10c15a41d7efa4e8f8d5457fd6; authoring name, visual bounds, placement, and runtime reachability remain unresolved."
swf-definition-00089,79,,shape,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR4/L3/RW/L3RW04.swf,,,165c029a613dc329e01a4330027cdc19632c724cb3505caf1d19721dcce6dc57,DefineShape3,,,none; original SWF tag payload inventoried without export,machine-extracted-definition,owner-provided SWF,"container=root; definitionDepth=0; tagOrdinal=89; payloadBytes=241; exactTagIdentitySha256=55fffd850b3dd7ca86a7ac040ae554f87826a78ac83aa96545b2f7b9e6cda2d2; authoring name, visual bounds, placement, and runtime reachability remain unresolved."
swf-definition-00090,80,,shape,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR4/L3/RW/L3RW04.swf,,,77709f3c1d4fced95240fbe01a60ce3e556bfed5d106fd533dc36f6788cbcd31,DefineShape3,,,none; original SWF tag payload inventoried without export,machine-extracted-definition,owner-provided SWF,"container=root; definitionDepth=0; tagOrdinal=90; payloadBytes=106; exactTagIdentitySha256=9b5cb0af3b676564f89da324d71892855ffbd71fd15596e027defc3e421e6a53; authoring name, visual bounds, placement, and runtime reachability remain unresolved."
swf-definition-00091,81,,shape,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR4/L3/RW/L3RW04.swf,,,82524072fb2578cca8c1ac235a5977677fa2c32b5aad01d387d1b1b8cb150361,DefineShape3,,,none; original SWF tag payload inventoried without export,machine-extracted-definition,owner-provided SWF,"container=root; definitionDepth=0; tagOrdinal=91; payloadBytes=181; exactTagIdentitySha256=26a3905fdd304078e90e1b78951aa902c8ca92e922918ab7407cba4c0a723559; authoring name, visual bounds, placement, and runtime reachability remain unresolved."
swf-definition-00092,82,,sprite,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR4/L3/RW/L3RW04.swf,,,acd081c78ce69060edc0aaa4453d697866b281c803861dc9b20d0855a15009b7,DefineSprite,,,none; original SWF tag payload inventoried without export,machine-extracted-definition,owner-provided SWF,"container=root; definitionDepth=0; tagOrdinal=92; payloadBytes=103; exactTagIdentitySha256=31821fb799869942e842533104e4608b2b97383fd9f4b32f42a6ab0a238d9e8f; declaredFrameCount=22; authoring name, visual bounds, placement, and runtime reachability remain unresolved."
swf-definition-00124,83,,shape,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR4/L3/RW/L3RW04.swf,,,219fe550fdff045c1827ab5ad9c64e3e82ed27c706a43622d9e0fb96b7e11f9b,DefineShape3,,,none; original SWF tag payload inventoried without export,machine-extracted-definition,owner-provided SWF,"container=root; definitionDepth=0; tagOrdinal=124; payloadBytes=3852; exactTagIdentitySha256=9e43fb713a46f2edf5b0ec3f65ca7a50d8ea10fbb99f4c2a920017f44cda793b; authoring name, visual bounds, placement, and runtime reachability remain unresolved."
swf-definition-00125,84,,shape,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR4/L3/RW/L3RW04.swf,,,2bc75a3a467bb720ef67a729498f672c9ce7808744e1302f4b9222fa5eaade51,DefineShape3,,,none; original SWF tag payload inventoried without export,machine-extracted-definition,owner-provided SWF,"container=root; definitionDepth=0; tagOrdinal=125; payloadBytes=2740; exactTagIdentitySha256=aa4a4b62d2850365532d1dd52dfe8e48cc8f03612aaa33c111073debefca2477; authoring name, visual bounds, placement, and runtime reachability remain unresolved."
swf-definition-00126,85,,shape,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR4/L3/RW/L3RW04.swf,,,30b57740697551a54001ccdb880c552fda89dd5a2297bddc712577ec780a06be,DefineShape3,,,none; original SWF tag payload inventoried without export,machine-extracted-definition,owner-provided SWF,"container=root; definitionDepth=0; tagOrdinal=126; payloadBytes=141; exactTagIdentitySha256=3b5647c0f9a48cd65a77ada48d6d3f0e0462764f21562303c6339e13a3fee265; authoring name, visual bounds, placement, and runtime reachability remain unresolved."
swf-definition-00127,86,,shape,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR4/L3/RW/L3RW04.swf,,,eaf6e03433b3e33fa076216721c475e2dc4430a54546a544268b8a851314a96c,DefineShape3,,,none; original SWF tag payload inventoried without export,machine-extracted-definition,owner-provided SWF,"container=root; definitionDepth=0; tagOrdinal=127; payloadBytes=185; exactTagIdentitySha256=29e884eecf3c91218c22051c7ce06aed752107292133d5e233254b03433ab10e; authoring name, visual bounds, placement, and runtime reachability remain unresolved."
swf-definition-00128,87,,shape,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR4/L3/RW/L3RW04.swf,,,3caa0be3c8e7e73f8d928c6871cf113cde0ed73d4dc12507aec79cc10305c481,DefineShape3,,,none; original SWF tag payload inventoried without export,machine-extracted-definition,owner-provided SWF,"container=root; definitionDepth=0; tagOrdinal=128; payloadBytes=126; exactTagIdentitySha256=f7febf739f100adc8e2bff6b8308eb0921be6e38e23d9991cda2763f330f2a17; authoring name, visual bounds, placement, and runtime reachability remain unresolved."
swf-definition-00129,88,,shape,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR4/L3/RW/L3RW04.swf,,,ab2969e7bf448788c65a34f6462556110f8fda137eb8195c7d4f2e08da6e327c,DefineShape3,,,none; original SWF tag payload inventoried without export,machine-extracted-definition,owner-provided SWF,"container=root; definitionDepth=0; tagOrdinal=129; payloadBytes=105; exactTagIdentitySha256=3a5f0ce8bf668c306eae5a1c965c5e9e8a07d4ee704fa912959dbf092b92ae04; authoring name, visual bounds, placement, and runtime reachability remain unresolved."
swf-definition-00130,89,,shape,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR4/L3/RW/L3RW04.swf,,,a5c2be4f884fe34f67ee3ff93d1c81facb3efd8a877f0a8b51329d6174c512b9,DefineShape3,,,none; original SWF tag payload inventoried without export,machine-extracted-definition,owner-provided SWF,"container=root; definitionDepth=0; tagOrdinal=130; payloadBytes=102; exactTagIdentitySha256=9f0105f40c36b4ccf046bfc353c5d16134351ef5d8b459d98e362d13e2ccd69e; authoring name, visual bounds, placement, and runtime reachability remain unresolved."
swf-definition-00131,90,,shape,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR4/L3/RW/L3RW04.swf,,,e51bc571472f006fac7d2bfa45452b5c1161568405d31be0c9524b2a14adcf20,DefineShape3,,,none; original SWF tag payload inventoried without export,machine-extracted-definition,owner-provided SWF,"container=root; definitionDepth=0; tagOrdinal=131; payloadBytes=120; exactTagIdentitySha256=3c1b0d16e8c9dd4b456030c3049331b1cda778bfaf7bb81143b6d0c3e22344a3; authoring name, visual bounds, placement, and runtime reachability remain unresolved."
swf-definition-00132,91,,shape,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR4/L3/RW/L3RW04.swf,,,96bdc716a31c65b2d9518b63cd4a25f357d9bd046a2704cafff19b7d2fc0e3e0,DefineShape3,,,none; original SWF tag payload inventoried without export,machine-extracted-definition,owner-provided SWF,"container=root; definitionDepth=0; tagOrdinal=132; payloadBytes=158; exactTagIdentitySha256=a13232f5bf224e11107ae6860d97d125b29830b7a814ebe4233c5d9b5a5af60f; authoring name, visual bounds, placement, and runtime reachability remain unresolved."
swf-definition-00133,92,,shape,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR4/L3/RW/L3RW04.swf,,,92adb93df8cf58b38b6492d17fc429b8d1c36738da6f4dd23482f77c3740806c,DefineShape3,,,none; original SWF tag payload inventoried without export,machine-extracted-definition,owner-provided SWF,"container=root; definitionDepth=0; tagOrdinal=133; payloadBytes=159; exactTagIdentitySha256=9b59333489e2a1f4cd347a3fdadc21a5cd50439975b66d8c25db0035848a5998; authoring name, visual bounds, placement, and runtime reachability remain unresolved."
swf-definition-00134,93,,shape,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR4/L3/RW/L3RW04.swf,,,383e75ef8f09ddd6055c7bc2c6e18bd36e013d2531a90d8539d77a7d5090e7d3,DefineShape3,,,none; original SWF tag payload inventoried without export,machine-extracted-definition,owner-provided SWF,"container=root; definitionDepth=0; tagOrdinal=134; payloadBytes=157; exactTagIdentitySha256=60196a4be1d5266f666a60464374e9de5458272845b9dee6657b317b01374095; authoring name, visual bounds, placement, and runtime reachability remain unresolved."
swf-definition-00135,94,,shape,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR4/L3/RW/L3RW04.swf,,,97c840f9401f449f7509e8d75060dfea680571993a9d428453a3f633ba9e9921,DefineShape3,,,none; original SWF tag payload inventoried without export,machine-extracted-definition,owner-provided SWF,"container=root; definitionDepth=0; tagOrdinal=135; payloadBytes=135; exactTagIdentitySha256=26b43afcdf6cc21a0b2cc6614783019b175ffea4e0946f693f80e46b9e1469b5; authoring name, visual bounds, placement, and runtime reachability remain unresolved."
swf-definition-00136,95,,shape,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR4/L3/RW/L3RW04.swf,,,570d6edb1dc8ff3efcca90fd2ba4a760f21384c6f3f31dcdf9db51f37ac46633,DefineShape3,,,none; original SWF tag payload inventoried without export,machine-extracted-definition,owner-provided SWF,"container=root; definitionDepth=0; tagOrdinal=136; payloadBytes=200; exactTagIdentitySha256=11ef35418d51d585aed87c5fe777b897ab2590c85e8a3ccf05b8fcd7942cdfe7; authoring name, visual bounds, placement, and runtime reachability remain unresolved."
swf-definition-00137,96,,shape,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR4/L3/RW/L3RW04.swf,,,00dc78660ed9df6edab99824f734790d0aaec14d5ec6bcb75a8a67373e1f0a05,DefineShape3,,,none; original SWF tag payload inventoried without export,machine-extracted-definition,owner-provided SWF,"container=root; definitionDepth=0; tagOrdinal=137; payloadBytes=168; exactTagIdentitySha256=c51f61ad392ebba173f4028bc6243a2b3b4867c9d291c1faf8f87f52ae90e145; authoring name, visual bounds, placement, and runtime reachability remain unresolved."
swf-definition-00138,97,,shape,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR4/L3/RW/L3RW04.swf,,,d94494b33b2f8eed511c3b1c0064a232fed54673fd4847bc21e05ddee1605963,DefineShape3,,,none; original SWF tag payload inventoried without export,machine-extracted-definition,owner-provided SWF,"container=root; definitionDepth=0; tagOrdinal=138; payloadBytes=155; exactTagIdentitySha256=46742725f087b227316a8fa54b931c7e864b1a4623d7ae19be62ae9353ccd6c2; authoring name, visual bounds, placement, and runtime reachability remain unresolved."
swf-definition-00139,98,,shape,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR4/L3/RW/L3RW04.swf,,,f335dfaf79c2c19f126b34f176ecec0141b2ef8ef6670cff71666cca1dbc8b4a,DefineShape,,,none; original SWF tag payload inventoried without export,machine-extracted-definition,owner-provided SWF,"container=root; definitionDepth=0; tagOrdinal=139; payloadBytes=4932; exactTagIdentitySha256=18fe9be514d6c77ba0d2360c11db0dce34de028d4e3054666cf2cb129ae3ad79; authoring name, visual bounds, placement, and runtime reachability remain unresolved."
