animationId,assetId,canonicalAnimationId,isCanonical,sourcePath,sourceSha256,collection,grade,lesson,lessonTitleRaw,lessonTitleDisplay,section,pageNumber,titleEnglish,titleSpanish,domain,classificationStatus,referenced,unreferenced,variant,variantKind,shell,pairedFlaPath,swfSignature,swfVersion,stageWidth,stageHeight,fps,frameCount,durationMs,audioExactCount,audioGroupIds,migrationStatus
"course-g05-l02-ts-002","swf-1c4c7c3d874164e4f1e5c9ffe8ae07f97d8a256db94aa328d5ebad6cba5c4711","course-g05-l02-ts-002","true","HELP_COURSES/ELMGR5/L2/TS/L2TS02.swf","1c4c7c3d874164e4f1e5c9ffe8ae07f97d8a256db94aa328d5ebad6cba5c4711","course","5","2","Percents","Percents","TS","2","4 Step Plan","Plan de 4 Pasos","assessment","confirmed","true","false","false","","false","HELP_COURSES/ELMGR5/L2/TS/L2TS02.fla","CWS","6","800","600","12","10","833.333333","1","[]","discovered"
"course-g05-l02-ts-003","swf-837a3a10263d88486c4fc6adf7ac3cc17d0f5e71998e74db35fb1c1951bda900","course-g05-l02-ts-003","true","HELP_COURSES/ELMGR5/L2/TS/L2TS03.swf","837a3a10263d88486c4fc6adf7ac3cc17d0f5e71998e74db35fb1c1951bda900","course","5","2","Percents","Percents","TS","3","4 Step Plan","Plan de 4 Pasos","assessment","confirmed","true","false","false","","false","HELP_COURSES/ELMGR5/L2/TS/L2TS03.fla","CWS","6","800","600","12","10","833.333333","1","[]","discovered"
"course-g05-l02-ts-004","swf-83ac7a1feacb3c72620489610945454891ebb79ba092b9fa4619e7dc05edb0ce","course-g05-l02-ts-004","true","HELP_COURSES/ELMGR5/L2/TS/L2TS04.swf","83ac7a1feacb3c72620489610945454891ebb79ba092b9fa4619e7dc05edb0ce","course","5","2","Percents","Percents","TS","4","4 Step Plan","Plan de 4 Pasos","assessment","confirmed","true","false","false","","false","HELP_COURSES/ELMGR5/L2/TS/L2TS04.fla","CWS","6","800","600","12","10","833.333333","1","[]","discovered"
"course-g05-l02-ts-005","swf-cff92c413a5a4814f9590cb81e3d2a93e655253a69beb0d390fb132854b26d52","course-g05-l02-ts-005","true","HELP_COURSES/ELMGR5/L2/TS/L2TS05.swf","cff92c413a5a4814f9590cb81e3d2a93e655253a69beb0d390fb132854b26d52","course","5","2","Percents","Percents","TS","5","4 Step Plan","Plan de 4 Pasos","assessment","confirmed","true","false","false","","false","HELP_COURSES/ELMGR5/L2/TS/L2TS05.fla","CWS","6","800","600","12","10","833.333333","1","[]","discovered"
"course-g05-l02-ts-006","swf-1b691bfe3b93209d7d985f5694f8d8c9604d86e527bcf4947cd3a639b7493adb","course-g05-l02-ts-006","true","HELP_COURSES/ELMGR5/L2/TS/L2TS06.swf","1b691bfe3b93209d7d985f5694f8d8c9604d86e527bcf4947cd3a639b7493adb","course","5","2","Percents","Percents","TS","6","4 Step Plan","Plan de 4 Pasos","assessment","confirmed","true","false","false","","false","HELP_COURSES/ELMGR5/L2/TS/L2TS06.fla","CWS","6","800","600","12","10","833.333333","1","[]","discovered"
"course-g05-l02-ts-007","swf-4e1f386204259f161dd1427f9291daa1fee91726dcd5c69c941b4400afc93e98","course-g05-l02-ts-007","true","HELP_COURSES/ELMGR5/L2/TS/L2TS07.swf","4e1f386204259f161dd1427f9291daa1fee91726dcd5c69c941b4400afc93e98","course","5","2","Percents","Percents","TS","7","Question 1","Pregunta 1","assessment","confirmed","true","false","false","","false","","CWS","6","800","600","12","10","833.333333","1","[]","discovered"
"course-g05-l02-ts-008","swf-0eaa63da5cc32c7738c31a7bcdec695af92d3766c28fa0f89ad6a777059bdf95","course-g05-l02-ts-008","true","HELP_COURSES/ELMGR5/L2/TS/L2TS08.swf","0eaa63da5cc32c7738c31a7bcdec695af92d3766c28fa0f89ad6a777059bdf95","course","5","2","Percents","Percents","TS","8","Question 2","Pregunta 2","assessment","confirmed","true","false","false","","false","HELP_COURSES/ELMGR5/L2/TS/L2TS08.fla","CWS","6","800","600","12","10","833.333333","1","[]","discovered"
"course-g05-l02-vb-001","swf-095c3744036c0b86f1f083489600f3e5b32e79298bedfe0d772dc9d0897c4a27","course-g05-l02-vb-001","true","HELP_COURSES/ELMGR5/L2/VB/L2VB01.swf","095c3744036c0b86f1f083489600f3e5b32e79298bedfe0d772dc9d0897c4a27","course","5","2","Percents","Percents","VB","1","L2VB01","","vocabulary","inferred","false","true","true","unreferenced-legacy","false","HELP_COURSES/ELMGR5/L2/VB/L2VB01.fla","CWS","6","800","600","12","10","833.333333","0","[]","discovered"
"course-g05-l02-vb-002","swf-bce2f1d03cb9942ad86dc720cac195470a4823d83a64ce9128c9f96e212c3459","course-g05-l02-vb-002","true","HELP_COURSES/ELMGR5/L2/VB/L2VB02.swf","bce2f1d03cb9942ad86dc720cac195470a4823d83a64ce9128c9f96e212c3459","course","5","2","Percents","Percents","VB","2","Percent","Porcentaje","vocabulary","confirmed","true","false","false","","false","HELP_COURSES/ELMGR5/L2/VB/L2VB02.fla","CWS","6","800","600","12","10","833.333333","1","[]","discovered"
"course-g05-l02-vb-003","swf-1a8a693c0847ec4286fb8c1b06023248ddf81c5e7102bf631830435175267a24","course-g05-l02-vb-003","true","HELP_COURSES/ELMGR5/L2/VB/L2VB03.swf","1a8a693c0847ec4286fb8c1b06023248ddf81c5e7102bf631830435175267a24","course","5","2","Percents","Percents","VB","3","Percent","Porcentaje","vocabulary","confirmed","true","false","false","","false","HELP_COURSES/ELMGR5/L2/VB/L2VB03.fla","CWS","6","800","600","12","10","833.333333","1","[]","discovered"
"course-g05-l02-vb-004","swf-424b59e7588fd6556d1fd2b5238fd9a61e51785a878edb9fe092bf8c0d2f3d09","course-g05-l02-vb-004","true","HELP_COURSES/ELMGR5/L2/VB/L2VB04.swf","424b59e7588fd6556d1fd2b5238fd9a61e51785a878edb9fe092bf8c0d2f3d09","course","5","2","Percents","Percents","VB","4","Ratio","Razón","vocabulary","confirmed","true","false","false","","false","HELP_COURSES/ELMGR5/L2/VB/L2VB04.fla","CWS","6","800","600","12","10","833.333333","1","[]","discovered"
"course-g05-l02-vb-005","swf-c60b63327398d8edbb300839902f9c2ec98da70fbd97c04eb6a8f4f3c99eccc2","course-g05-l02-vb-005","true","HELP_COURSES/ELMGR5/L2/VB/L2VB05.swf","c60b63327398d8edbb300839902f9c2ec98da70fbd97c04eb6a8f4f3c99eccc2","course","5","2","Percents","Percents","VB","5","Equivalent","Equivalente","vocabulary","confirmed","true","false","false","","false","HELP_COURSES/ELMGR5/L2/VB/L2VB05.fla","CWS","6","800","600","12","10","833.333333","1","[]","discovered"
"course-g05-l02-vb-006","swf-f01322c0a64391c2a4e1cd4ad6b62b301d83d8945052ff8ffdd2069083cae505","course-g05-l02-vb-006","true","HELP_COURSES/ELMGR5/L2/VB/L2VB06.swf","f01322c0a64391c2a4e1cd4ad6b62b301d83d8945052ff8ffdd2069083cae505","course","5","2","Percents","Percents","VB","6","Equivalent Forms, Decimal Equivalent, Fraction Equivalent","Formas equivalentes, decimal equivalente, fracción equivalente","vocabulary","confirmed","true","false","false","","false","HELP_COURSES/ELMGR5/L2/VB/L2VB06.fla","CWS","6","800","600","12","10","833.333333","1","[]","discovered"
"course-g05-l02-vb-007","swf-d0bbd87f8b05f90fede03f1e5e63f3c1ff2b31dda1212bf01754d0994009fa0e","course-g05-l02-vb-007","true","HELP_COURSES/ELMGR5/L2/VB/L2VB07.swf","d0bbd87f8b05f90fede03f1e5e63f3c1ff2b31dda1212bf01754d0994009fa0e","course","5","2","Percents","Percents","VB","7","Equivalent Forms","Formas equivalentes","vocabulary","confirmed","true","false","false","","false","HELP_COURSES/ELMGR5/L2/VB/L2VB07.fla","CWS","6","800","600","12","10","833.333333","1","[]","discovered"
"course-g05-l02-vb-008","swf-3026a31961647b1cdce7d9bd777b77348640a075f187c8ad03b5e9f118fdace6","course-g05-l02-vb-008","true","HELP_COURSES/ELMGR5/L2/VB/L2VB08.swf","3026a31961647b1cdce7d9bd777b77348640a075f187c8ad03b5e9f118fdace6","course","5","2","Percents","Percents","VB","8","Simplest Form","Forma más simple","vocabulary","confirmed","true","false","false","","false","HELP_COURSES/ELMGR5/L2/VB/L2VB08.fla","CWS","6","800","600","12","10","833.333333","1","[]","discovered"
"course-g05-l02-vb-009","swf-8c2b2a25c578ed245aefbc56f38734f8878d6d6533246516f916b3424a2b0a11","course-g05-l02-vb-009","true","HELP_COURSES/ELMGR5/L2/VB/L2VB09.swf","8c2b2a25c578ed245aefbc56f38734f8878d6d6533246516f916b3424a2b0a11","course","5","2","Percents","Percents","VB","9","Simplest Form Practice","Práctica de forma más simple","vocabulary","confirmed","true","false","false","","false","HELP_COURSES/ELMGR5/L2/VB/L2VB09.fla","CWS","6","800","600","12","10","833.333333","1","[]","discovered"
"course-g05-l02-vb-010","swf-8a1666c5801efc53f36a838019b59fe29e0857572373da1ef50b9919872a3a77","course-g05-l02-vb-010","true","HELP_COURSES/ELMGR5/L2/VB/L2VB10.swf","8a1666c5801efc53f36a838019b59fe29e0857572373da1ef50b9919872a3a77","course","5","2","Percents","Percents","VB","10","Repeating Decimal","Decimal periódico","vocabulary","confirmed","true","false","false","","false","HELP_COURSES/ELMGR5/L2/VB/L2VB10.fla","CWS","6","800","600","12","10","833.333333","1","[]","discovered"
"course-g05-l02-vb-011","swf-1cfd727f3c467efb771642b6c6b8225a3171462e4b71a9b6ffa88d24440b637a","course-g05-l02-vb-011","true","HELP_COURSES/ELMGR5/L2/VB/L2VB11.swf","1cfd727f3c467efb771642b6c6b8225a3171462e4b71a9b6ffa88d24440b637a","course","5","2","Percents","Percents","VB","11","Repeating Decimal Practice","Práctica de decimales periódicos","vocabulary","confirmed","true","false","false","","false","HELP_COURSES/ELMGR5/L2/VB/L2VB11.fla","CWS","6","800","600","12","10","833.333333","1","[]","discovered"
"course-g05-l03-fq-001","swf-edf302ad8ddd1ab8943ea57f94793e58713485c94d8cd5a5e933b86f8ba486e2","course-g05-l03-fq-001","true","HELP_COURSES/ELMGR5/L3/FQ/L3FQ01.swf","edf302ad8ddd1ab8943ea57f94793e58713485c94d8cd5a5e933b86f8ba486e2","course","5","3","Exponents & Prime Factorizations","Exponents & Prime Factorizations","FQ","1","Introduction","","assessment","confirmed","true","false","false","","false","HELP_COURSES/ELMGR5/L3/FQ/L3FQ01.fla","CWS","6","800","600","12","10","833.333333","0","[""course-g05-l03-fq-audio""]","discovered"
"course-g05-l03-fq-002","swf-92cf7837137f61e1fa912d08caf936b0016971af069c5a10be04fd89a4308ced","course-g05-l03-fq-002","true","HELP_COURSES/ELMGR5/L3/FQ/L3FQ02.swf","92cf7837137f61e1fa912d08caf936b0016971af069c5a10be04fd89a4308ced","course","5","3","Exponents & Prime Factorizations","Exponents & Prime Factorizations","FQ","2","Page 1","","assessment","confirmed","true","false","false","","false","","CWS","7","800","600","12","10","833.333333","0","[""course-g05-l03-fq-audio""]","discovered"
"course-g05-l03-fq-002-review","swf-bf9ac46453db2d097b784e12ce57aa4ab847f9cb422db6b576a58d230e09b912","course-g05-l03-fq-002-review","true","HELP_COURSES/ELMGR5/L3/FQ/Review/L3FQ02.swf","bf9ac46453db2d097b784e12ce57aa4ab847f9cb422db6b576a58d230e09b912","course","5","3","Exponents & Prime Factorizations","Exponents & Prime Factorizations","FQ","2","L3FQ02","","assessment","inferred","false","true","true","review","false","","CWS","7","800","600","12","10","833.333333","0","[""course-g05-l03-fq-audio""]","discovered"
"course-g05-l03-fq-003","swf-b2998d9e460846231fbf405c35f6ffc1b17e124c16520aabf5fa08863b2e4307","course-g05-l03-fq-003","true","HELP_COURSES/ELMGR5/L3/FQ/L3FQ03.swf","b2998d9e460846231fbf405c35f6ffc1b17e124c16520aabf5fa08863b2e4307","course","5","3","Exponents & Prime Factorizations","Exponents & Prime Factorizations","FQ","3","Page 2","","assessment","confirmed","true","false","false","","false","","CWS","7","800","600","12","10","833.333333","0","[""course-g05-l03-fq-audio""]","discovered"
"course-g05-l03-gs-001","swf-81fa358c453ebd17e8e79fb556fefda95029d110c56ecb265ef2709877010a86","course-g05-l03-gs-001","true","HELP_COURSES/ELMGR5/L3/GS/L3GS01.swf","81fa358c453ebd17e8e79fb556fefda95029d110c56ecb265ef2709877010a86","course","5","3","Exponents & Prime Factorizations","Exponents & Prime Factorizations","GS","1","L3GS01","","expressions-equations-number-theory","inferred","false","true","true","unreferenced-legacy","false","","CWS","6","800","600","12","10","833.333333","0","[]","discovered"
"course-g05-l03-in-005","swf-e150f7dfd7b5e5d3b4ac9cf3fbf12db3bc5532c18bcfb14d20a76f7f308af0ce","course-g05-l03-in-005","true","HELP_COURSES/ELMGR5/L3/IN/L3IN05.swf","e150f7dfd7b5e5d3b4ac9cf3fbf12db3bc5532c18bcfb14d20a76f7f308af0ce","course","5","3","Exponents & Prime Factorizations","Exponents & Prime Factorizations","IN","5","Exponents Practice","Práctica de exponentes","expressions-equations-number-theory","confirmed","true","false","false","","false","","CWS","6","800","600","12","10","833.333333","1","[]","discovered"
"course-g05-l03-in-007","swf-ec0d1eb6f8022bb22fffb5f945e38d50581abd7e89c3855b2ee437cc0356d5d7","course-g05-l03-in-007","true","HELP_COURSES/ELMGR5/L3/IN/L3IN07.swf","ec0d1eb6f8022bb22fffb5f945e38d50581abd7e89c3855b2ee437cc0356d5d7","course","5","3","Exponents & Prime Factorizations","Exponents & Prime Factorizations","IN","7","Understanding Exponents Practice","Práctica de comprensión de exponentes","expressions-equations-number-theory","confirmed","true","false","false","","false","","CWS","6","800","600","12","10","833.333333","1","[]","discovered"
"course-g05-l03-in-010","swf-ef96258feda5d252574676955ac37f452efb5f4306df465b68a813b3b7a12a9c","course-g05-l03-in-010","true","HELP_COURSES/ELMGR5/L3/IN/L3IN10.swf","ef96258feda5d252574676955ac37f452efb5f4306df465b68a813b3b7a12a9c","course","5","3","Exponents & Prime Factorizations","Exponents & Prime Factorizations","IN","10","Computing Exponents","Cálculo de exponentes","expressions-equations-number-theory","confirmed","true","false","false","","false","","CWS","6","800","600","12","10","833.333333","1","[]","discovered"
"course-g05-l03-in-011","swf-c2319e303778e2952faac9b0601ce3a28eadfaa0b90b195164bda0e2332c1c18","course-g05-l03-in-011","true","HELP_COURSES/ELMGR5/L3/IN/L3IN11.swf","c2319e303778e2952faac9b0601ce3a28eadfaa0b90b195164bda0e2332c1c18","course","5","3","Exponents & Prime Factorizations","Exponents & Prime Factorizations","IN","11","Factors of Whole Numbers","Factores de números naturales","expressions-equations-number-theory","confirmed","true","false","false","","false","","CWS","6","800","600","12","11","916.666667","1","[]","discovered"
"course-g05-l03-in-013","swf-bcda34bc754c57b06b461f837bcd18d994bc79c9b681ae7744cc9f623098938b","course-g05-l03-in-013","true","HELP_COURSES/ELMGR5/L3/IN/L3IN13.swf","bcda34bc754c57b06b461f837bcd18d994bc79c9b681ae7744cc9f623098938b","course","5","3","Exponents & Prime Factorizations","Exponents & Prime Factorizations","IN","13","Factors of Whole Numbers","Factores de números naturales","expressions-equations-number-theory","confirmed","true","false","false","","false","","CWS","6","800","600","12","10","833.333333","1","[]","discovered"
"course-g05-l03-in-017","swf-36bbd4a2f402bc7ce980d630f0a5890d7c5c2333dcc3335718ca3b28e72aa711","course-g05-l03-in-017","true","HELP_COURSES/ELMGR5/L3/IN/L3IN17.swf","36bbd4a2f402bc7ce980d630f0a5890d7c5c2333dcc3335718ca3b28e72aa711","course","5","3","Exponents & Prime Factorizations","Exponents & Prime Factorizations","IN","17","Prime of Whole Numbers","Primos de números naturales","expressions-equations-number-theory","confirmed","true","false","false","","false","","CWS","6","800","600","12","10","833.333333","1","[]","discovered"
"course-g05-l03-in-018","swf-cccfae171780afe2a88e16caeee14b2135c80c574c25a01e1565d987dd224e3d","course-g05-l03-in-018","true","HELP_COURSES/ELMGR5/L3/IN/L3IN18.swf","cccfae171780afe2a88e16caeee14b2135c80c574c25a01e1565d987dd224e3d","course","5","3","Exponents & Prime Factorizations","Exponents & Prime Factorizations","IN","18","Prime of Whole Numbers","Primos de números naturales","expressions-equations-number-theory","confirmed","true","false","false","","false","","CWS","6","800","600","12","10","833.333333","1","[]","discovered"
"course-g05-l03-in-021","swf-2cf93b3ca078d66210d979858a8427c2367e9c3c83b51dedd2d779c37a22c97c","course-g05-l03-in-021","true","HELP_COURSES/ELMGR5/L3/IN/L3IN21.swf","2cf93b3ca078d66210d979858a8427c2367e9c3c83b51dedd2d779c37a22c97c","course","5","3","Exponents & Prime Factorizations","Exponents & Prime Factorizations","IN","21","Prime-Factorizations-Composite Numbers","Factorizaciones primas - Números compuestos","expressions-equations-number-theory","confirmed","true","false","false","","false","","CWS","6","800","600","12","10","833.333333","1","[]","discovered"
"course-g05-l03-in-022","swf-14e5d846193748a6d5f6e4181364a228c63b9fc56f838b19c7b65c6ad0318f9f","course-g05-l03-in-022","true","HELP_COURSES/ELMGR5/L3/IN/L3IN22.swf","14e5d846193748a6d5f6e4181364a228c63b9fc56f838b19c7b65c6ad0318f9f","course","5","3","Exponents & Prime Factorizations","Exponents & Prime Factorizations","IN","22","Prime-Factorizations-Prime Factorization","Factorización prima","expressions-equations-number-theory","confirmed","true","false","false","","false","","CWS","6","800","600","12","11","916.666667","1","[]","discovered"
"course-g05-l03-in-029","swf-1bfde8b65f5b580de99c24d0afeb35f59bcd872730a95d346df6c501bd0d5f04","course-g05-l03-in-029","true","HELP_COURSES/ELMGR5/L3/IN/L3IN29.swf","1bfde8b65f5b580de99c24d0afeb35f59bcd872730a95d346df6c501bd0d5f04","course","5","3","Exponents & Prime Factorizations","Exponents & Prime Factorizations","IN","29","L3IN29","","expressions-equations-number-theory","inferred","false","true","true","unreferenced-legacy","false","","CWS","6","800","600","12","10","833.333333","1","[]","discovered"
"course-g05-l03-ir-001","swf-575e3804e7fc15cde1316b974c3fd9593c74ca2951bd9acdf02bd0ffc0eff34e","course-g05-l03-ir-001","true","HELP_COURSES/ELMGR5/L3/IR/L3IR01.swf","575e3804e7fc15cde1316b974c3fd9593c74ca2951bd9acdf02bd0ffc0eff34e","course","5","3","Exponents & Prime Factorizations","Exponents & Prime Factorizations","IR","1","L3IR01","","expressions-equations-number-theory","inferred","false","true","true","unreferenced-legacy","false","","CWS","6","800","600","12","10","833.333333","0","[]","discovered"
"course-g05-l03-re-001","swf-f2453644359e2e931b061936da257424c0fe5067079562bf5266144b1a581996","course-g05-l03-re-001","true","HELP_COURSES/ELMGR5/L3/RE/L3RE01.swf","f2453644359e2e931b061936da257424c0fe5067079562bf5266144b1a581996","course","5","3","Exponents & Prime Factorizations","Exponents & Prime Factorizations","RE","1","L3RE01","","expressions-equations-number-theory","inferred","false","true","true","auxiliary-review","false","HELP_COURSES/ELMGR5/L3/RE/L3RE01.fla","CWS","6","800","600","12","55","4583.333333","0","[]","discovered"
"course-g05-l03-rw-001","swf-35c6279f9fce95c63a8a0d59f8f5da9646ec6bba75ffe8b5faf6a7f6f358f19d","course-g05-l03-rw-001","true","HELP_COURSES/ELMGR5/L3/RW/L3RW01.swf","35c6279f9fce95c63a8a0d59f8f5da9646ec6bba75ffe8b5faf6a7f6f358f19d","course","5","3","Exponents & Prime Factorizations","Exponents & Prime Factorizations","RW","1","L3RW01","","expressions-equations-number-theory","inferred","false","true","true","unreferenced-legacy","false","HELP_COURSES/ELMGR5/L3/RW/L3RW01.fla","CWS","6","800","600","12","10","833.333333","0","[]","discovered"
"course-g05-l03-rw-002","swf-d78c8c08ef795694fe06cc88394e2cc80bbe8a8a16aa96e920bb7470f592e5da","course-g05-l03-rw-002","true","HELP_COURSES/ELMGR5/L3/RW/L3RW02.swf","d78c8c08ef795694fe06cc88394e2cc80bbe8a8a16aa96e920bb7470f592e5da","course","5","3","Exponents & Prime Factorizations","Exponents & Prime Factorizations","RW","2","Page 1","","expressions-equations-number-theory","confirmed","true","false","false","","false","","CWS","6","800","600","12","10","833.333333","1","[]","discovered"
"course-g05-l03-rw-003","swf-f9808420c93fb05ccf9946b67f267766623a9c7b1dc57e2b8edde0ea1ca24f6b","course-g05-l03-rw-003","true","HELP_COURSES/ELMGR5/L3/RW/L3RW03.swf","f9808420c93fb05ccf9946b67f267766623a9c7b1dc57e2b8edde0ea1ca24f6b","course","5","3","Exponents & Prime Factorizations","Exponents & Prime Factorizations","RW","3","Page 2","","expressions-equations-number-theory","confirmed","true","false","false","","false","HELP_COURSES/ELMGR5/L3/RW/L3RW03.fla","CWS","6","800","600","12","10","833.333333","1","[]","discovered"
"course-g05-l03-rw-004","swf-b5447a0edc0320a3bd04b9f3c39e5ffa5616127afc187ee6daed15322bb3918e","course-g05-l03-rw-004","true","HELP_COURSES/ELMGR5/L3/RW/L3RW04.swf","b5447a0edc0320a3bd04b9f3c39e5ffa5616127afc187ee6daed15322bb3918e","course","5","3","Exponents & Prime Factorizations","Exponents & Prime Factorizations","RW","4","Page 3","","expressions-equations-number-theory","confirmed","true","false","false","","false","HELP_COURSES/ELMGR5/L3/RW/L3RW04.fla","CWS","6","800","600","12","10","833.333333","1","[]","discovered"
"course-g05-l03-ti-001","swf-ce38bbd21e8066947cd8b5a889284428ad8588167ba33d412510a318841797f1","course-g05-l03-ti-001","true","HELP_COURSES/ELMGR5/L3/TI/L3TI01.swf","ce38bbd21e8066947cd8b5a889284428ad8588167ba33d412510a318841797f1","course","5","3","Exponents & Prime Factorizations","Exponents & Prime Factorizations","TI","1","L3TI01","","expressions-equations-number-theory","inferred","false","true","true","unreferenced-legacy","false","","CWS","6","800","600","12","10","833.333333","0","[]","discovered"
"course-g05-l03-ti-003","swf-56221274561498c96ca086e73e905947df2897c6562419a67aa5bb96ee76d708","course-g05-l03-ti-003","true","HELP_COURSES/ELMGR5/L3/TI/L3TI03.swf","56221274561498c96ca086e73e905947df2897c6562419a67aa5bb96ee76d708","course","5","3","Exponents & Prime Factorizations","Exponents & Prime Factorizations","TI","3","Question 2","","expressions-equations-number-theory","confirmed","true","false","false","","false","","CWS","6","800","600","12","10","833.333333","1","[]","discovered"
"course-g05-l03-ti-004","swf-51552b1d224c54b4edbe13dd96434e6ffd6559148571680eecab3c9651f536d5","course-g05-l03-ti-004","true","HELP_COURSES/ELMGR5/L3/TI/L3TI04.swf","51552b1d224c54b4edbe13dd96434e6ffd6559148571680eecab3c9651f536d5","course","5","3","Exponents & Prime Factorizations","Exponents & Prime Factorizations","TI","4","Question 3","","expressions-equations-number-theory","confirmed","true","false","false","","false","HELP_COURSES/ELMGR5/L3/TI/L3TI04.fla","CWS","6","800","600","12","10","833.333333","1","[]","discovered"
"course-g05-l03-ti-006","swf-4c5fca28988917e505fe9b3a90237c2dd312d9efc1bf5edc6126d882c206e5b7","course-g05-l03-ti-006","true","HELP_COURSES/ELMGR5/L3/TI/L3TI06.swf","4c5fca28988917e505fe9b3a90237c2dd312d9efc1bf5edc6126d882c206e5b7","course","5","3","Exponents & Prime Factorizations","Exponents & Prime Factorizations","TI","6","Question 5","","expressions-equations-number-theory","confirmed","true","false","false","","false","","CWS","6","800","600","12","10","833.333333","1","[]","discovered"
"course-g05-l03-ti-007","swf-01baff512577e52f5584896b875580e140952ee2792378fd26db64b60bc7da18","course-g05-l03-ti-007","true","HELP_COURSES/ELMGR5/L3/TI/L3TI07.swf","01baff512577e52f5584896b875580e140952ee2792378fd26db64b60bc7da18","course","5","3","Exponents & Prime Factorizations","Exponents & Prime Factorizations","TI","7","Question 6","","expressions-equations-number-theory","confirmed","true","false","false","","false","","CWS","6","800","600","12","10","833.333333","1","[]","discovered"
"course-g05-l03-ts-001","swf-8cacae62a61054878b0a8d9d312cda7e26ad41eb4803ef54efdb1103157a0180","course-g05-l03-ts-001","true","HELP_COURSES/ELMGR5/L3/TS/L3TS01.swf","8cacae62a61054878b0a8d9d312cda7e26ad41eb4803ef54efdb1103157a0180","course","5","3","Exponents & Prime Factorizations","Exponents & Prime Factorizations","TS","1","L3TS01","","assessment","inferred","false","true","true","unreferenced-legacy","false","HELP_COURSES/ELMGR5/L3/TS/L3TS01.fla","CWS","6","800","600","12","10","833.333333","0","[]","discovered"
"course-g05-l03-ts-002","swf-56523f9cf170eee4c671c6580407f1c2c977c87e51ac72eb90f69b03113f1b1a","course-g05-l03-ts-002","true","HELP_COURSES/ELMGR5/L3/TS/L3TS02.swf","56523f9cf170eee4c671c6580407f1c2c977c87e51ac72eb90f69b03113f1b1a","course","5","3","Exponents & Prime Factorizations","Exponents & Prime Factorizations","TS","2","4 Step Plan","Plan de 4 Pasos","assessment","confirmed","true","false","false","","false","HELP_COURSES/ELMGR5/L3/TS/L3TS02.fla","CWS","6","800","600","12","10","833.333333","1","[]","discovered"
"course-g05-l03-ts-003","swf-3bc5fe1abeb16d42b35a625233460e28f8439518cf33f2f9c4df50762ce50792","course-g05-l03-ts-003","true","HELP_COURSES/ELMGR5/L3/TS/L3TS03.swf","3bc5fe1abeb16d42b35a625233460e28f8439518cf33f2f9c4df50762ce50792","course","5","3","Exponents & Prime Factorizations","Exponents & Prime Factorizations","TS","3","4 Step Plan","Plan de 4 Pasos","assessment","confirmed","true","false","false","","false","HELP_COURSES/ELMGR5/L3/TS/L3TS03.fla","CWS","6","800","600","12","10","833.333333","1","[]","discovered"
"course-g05-l03-ts-004","swf-e630013942e6bc164074c4c75db1eaa0154591cb8391ae04714d8e03f9176810","course-g05-l03-ts-004","true","HELP_COURSES/ELMGR5/L3/TS/L3TS04.swf","e630013942e6bc164074c4c75db1eaa0154591cb8391ae04714d8e03f9176810","course","5","3","Exponents & Prime Factorizations","Exponents & Prime Factorizations","TS","4","4 Step Plan","Plan de 4 Pasos","assessment","confirmed","true","false","false","","false","HELP_COURSES/ELMGR5/L3/TS/L3TS04.fla","CWS","6","800","600","12","10","833.333333","1","[]","discovered"
"course-g05-l03-ts-005","swf-0b47b032ee767b177080a707ae5c8c9b2ec5b84671adea5e6cf5b43b4cc46081","course-g05-l03-ts-005","true","HELP_COURSES/ELMGR5/L3/TS/L3TS05.swf","0b47b032ee767b177080a707ae5c8c9b2ec5b84671adea5e6cf5b43b4cc46081","course","5","3","Exponents & Prime Factorizations","Exponents & Prime Factorizations","TS","5","4 Step Plan","Plan de 4 Pasos","assessment","confirmed","true","false","false","","false","HELP_COURSES/ELMGR5/L3/TS/L3TS05.fla","CWS","6","800","600","12","10","833.333333","1","[]","discovered"
"course-g05-l03-ts-006","swf-70eb103755346b9502b658d67a3abd1c90c994ed8799d64064a65b8468e3f59f","course-g05-l03-ts-006","true","HELP_COURSES/ELMGR5/L3/TS/L3TS06.swf","70eb103755346b9502b658d67a3abd1c90c994ed8799d64064a65b8468e3f59f","course","5","3","Exponents & Prime Factorizations","Exponents & Prime Factorizations","TS","6","4 Step Plan","Plan de 4 Pasos","assessment","confirmed","true","false","false","","false","HELP_COURSES/ELMGR5/L3/TS/L3TS06.fla","CWS","6","800","600","12","10","833.333333","1","[]","discovered"
"course-g05-l03-ts-007","swf-854bd3c51c04f473bbfc8a007c73e9550d37bd42a585bb0ecae5db1574691a6d","course-g05-l03-ts-007","true","HELP_COURSES/ELMGR5/L3/TS/L3TS07.swf","854bd3c51c04f473bbfc8a007c73e9550d37bd42a585bb0ecae5db1574691a6d","course","5","3","Exponents & Prime Factorizations","Exponents & Prime Factorizations","TS","7","Question 1","Pregunta 1","assessment","confirmed","true","false","false","","false","HELP_COURSES/ELMGR5/L3/TS/L3TS07.fla","CWS","6","800","600","12","10","833.333333","1","[]","discovered"
